month,client_name,industry,tier,acquisition_source,partner_name,months_active,contract_length_months,mrr,arr,expansion_revenue,active_users,dau,mau,products_count,feature_adoption_rate,self_service_portal_usage,support_tickets,avg_resolution_time_hrs,nps_score,csat_score,customer_health_score,cac,sales_cycle_days,ps_hours_contracted,ps_hours_used,implementation_days,time_to_value_days,is_churned,open_opportunities,pipeline_value,weighted_pipeline,win_rate,avg_deal_cycle_days,pipeline_coverage,days_to_renewal,is_renewal_period,renewal_risk_score,renewal_conversations_count,renewal_probability,partner_influenced_revenue,partner_commission_pct,partner_engagement_score,ai_tools_adopted,ai_tool_usage_hours_saved,automation_workflows_active,automated_report_views,self_service_reports_created,dashboard_views,data_quality_score,report_generation_time_mins,active_data_models,data_refresh_frequency_hrs,data_integration_sources,executive_report_requests,adhoc_analysis_requests,stakeholder_satisfaction_score,report_delivery_sla_met_pct,reports_delivered_on_time,total_reports_requested,avg_report_turnaround_days,closed_won_deals,closed_lost_deals,avg_closed_deal_size,client_start_date,ps_utilization_rate,dau_mau_ratio,report_delivery_rate,win_loss_ratio
2024-10-01,Client_P,Technology,Enterprise,Direct Sales,,16,36,65213,782556,0,200,152,200,1,0.4346914412208732,112,43,26.31360370843932,51,4.487018325044003,75.36050573651372,0,0,81,71,0,0,0,1,189506,45306.86862167011,0.30541419431777395,47,0.7264885835646266,608,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,4,46,2,195,25,209,0.8557645031923277,13.621274571516338,13,4,2,7,2,4.344067484793263,0.9720559098432145,22,34,5.57305750079244,0,2,0,2023-06-01,0.88,0.76,0.65,0.0
2024-11-01,Client_P,Technology,Enterprise,Direct Sales,,17,36,69382,832584,0,192,112,192,4,0.7080245457096663,165,20,33.412533943100776,60,4.90581640494792,82.5676553585523,0,0,104,78,0,0,0,7,50144,23694.740800994558,0.41383329337865526,73,0.18068086823671844,577,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,1,18,2,109,21,471,0.8740474973262229,11.360078053870199,9,8,4,1,16,4.115557175621604,0.9819707537533698,29,45,1.7501453238786162,2,0,156376,2023-06-01,0.75,0.58,0.64,2.0
2024-12-01,Client_P,Technology,Enterprise,Direct Sales,,18,36,69139,829668,0,204,130,204,5,0.5689006661102585,220,30,8.12327521497126,76,4.178467714532013,93.33309492912517,0,0,92,67,0,0,0,3,182838,122588.39358634694,0.259024471566873,104,0.6611246908401915,547,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,4,48,6,105,46,177,0.8820270524093838,2.9786408587042557,4,24,6,10,15,3.5763285629385306,0.8825767207939361,50,30,4.957908766759507,3,0,166124,2023-06-01,0.73,0.64,1.67,3.0
2025-01-01,Client_P,Technology,Enterprise,Direct Sales,,19,36,66191,794292,0,204,147,204,2,0.6816820024298132,89,46,20.48631824890658,66,4.5004903060086905,69.56619936546042,0,0,90,100,0,0,0,2,137581,53619.2727989018,0.4299060652331843,112,0.5196363553957487,516,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,5,40,0,183,11,422,0.8598038562600502,1.3005249658328404,3,8,3,6,13,3.8045106054497992,0.8725904404647163,28,39,6.044071081251937,2,2,132706,2023-06-01,1.11,0.72,0.72,0.67
2025-02-01,Client_P,Technology,Enterprise,Direct Sales,,20,36,72733,872796,3356,221,130,221,5,0.8011679647933228,90,14,9.509810277063771,60,4.007931158359384,66.13262985006672,0,0,176,15,0,0,0,10,133094,82507.30886057795,0.2343703836723351,76,0.4574745988753386,485,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,0,0,2,123,11,406,0.8559067519034431,13.32324520746833,10,24,9,3,2,4.379263058544563,0.9981659577987548,38,48,4.509347225960057,1,1,55205,2023-06-01,0.09,0.59,0.79,0.5
2025-03-01,Client_P,Technology,Enterprise,Direct Sales,,21,36,77561,930732,909,228,119,228,2,0.5849840807500855,95,13,30.705430550909103,66,4.015743228259726,71.89218274931264,0,0,140,86,0,0,0,10,94069,35314.41298329289,0.3878345600115398,55,0.30320973169505294,457,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,2,38,7,14,44,476,0.9385484104056716,14.883825275054889,8,8,5,9,10,4.97305458993202,0.9856419808223006,16,51,2.911405305824428,1,0,112601,2023-06-01,0.61,0.52,0.31,1.0
2025-04-01,Client_P,Technology,Enterprise,Direct Sales,,22,36,75877,910524,87,217,173,217,1,0.7283466937321705,218,10,17.314267749776015,57,4.006276742076007,69.54927922226426,0,0,73,4,0,0,0,4,109790,35109.24324364458,0.2910362907797477,94,0.36173675817441386,426,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,0,0,4,188,29,191,0.9050190848892323,8.17617902123014,15,24,8,6,6,4.914359383429279,0.957867566043423,50,32,3.932982516958168,2,0,167931,2023-06-01,0.05,0.8,1.56,2.0
2025-05-01,Client_P,Technology,Enterprise,Direct Sales,,23,36,79034,948408,0,217,166,217,2,0.4115037292642708,82,11,13.176207254998928,72,4.870012543931014,90.1517698005415,0,0,135,22,0,0,0,1,29768,6125.871772361335,0.15403416693919192,88,0.09416200622516892,396,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,4,4,2,159,45,466,0.9953664632075612,9.834040837195666,8,1,3,1,6,3.7992819650247935,0.961909612186136,20,31,1.5502232932264084,0,0,0,2023-06-01,0.16,0.76,0.65,0.0
2025-06-01,Client_P,Technology,Enterprise,Direct Sales,,24,36,75207,902484,3843,234,139,234,5,0.664666740568871,171,17,34.5789307761547,43,3.5749979471822737,62.77941847996066,0,0,194,63,0,0,0,0,0,0.0,0.3022753179214449,55,0.0,365,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,1,12,4,46,39,314,0.995908557462706,10.799538282574296,14,1,5,3,12,4.634429361581583,0.8841573318419124,40,60,6.016242426289985,2,2,158077,2023-06-01,0.32,0.59,0.67,0.67
2025-07-01,Client_P,Technology,Enterprise,Direct Sales,,25,36,76930,923160,0,229,131,229,3,0.40349153449700087,277,48,13.576735920806675,57,3.876424698060027,72.0665665771105,0,0,81,96,0,0,0,0,0,0.0,0.3953110533135268,55,0.0,335,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,5,48,7,13,48,65,0.8977597071842908,11.79940552136799,8,1,6,6,16,4.037168790499039,0.9716448055361757,38,51,2.8014830543136213,3,1,193108,2023-06-01,1.19,0.57,0.75,1.5
2025-08-01,Client_P,Technology,Enterprise,Direct Sales,,26,36,82806,993672,0,231,143,231,4,0.8399873258979627,133,30,23.326697468455038,67,3.755829409242043,84.18026162200663,0,0,155,59,0,0,0,6,16417,11886.188007629167,0.3864795915411193,93,0.049564645074028454,304,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,5,9,6,103,5,242,0.9687062660054171,10.264809002541543,5,4,4,4,5,3.524584048144053,0.9208432333356512,32,41,2.186538905874521,3,1,91501,2023-06-01,0.38,0.62,0.78,1.5
2025-09-01,Client_P,Technology,Enterprise,Direct Sales,,27,36,76899,922788,0,253,172,253,3,0.6495684453578898,161,15,24.417738501568106,65,3.9165043930829238,66.64811206630407,0,0,55,85,0,0,0,7,169335,63262.389867546306,0.22054572593889243,108,0.5505110599617681,273,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,1,26,7,13,24,343,0.8737903595029345,9.826426493738344,13,24,3,10,6,4.2944550806495965,0.9011645861619227,38,28,3.2174052401778552,3,0,54642,2023-06-01,1.55,0.68,1.36,3.0
2025-10-01,Client_P,Technology,Enterprise,Direct Sales,,28,36,79315,951780,0,244,188,244,2,0.8512770373841265,212,35,38.193082369152016,43,4.916865125218786,84.08986216910438,0,0,127,71,0,0,0,2,94366,63126.80322947641,0.3216824881087296,74,0.2974405850091408,243,False,0.0,0,0.8585781552995384,0.0,0.0,0.0,5,37,3,73,36,308,0.9204628812788692,1.2715620725485721,11,1,8,3,12,3.6219615026850502,0.9236410716131582,32,24,3.6969095493663757,1,1,87508,2023-06-01,0.56,0.77,1.33,0.5
2023-12-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,0,24,13289,159468,1596,20,15,20,5,0.7023855123043563,187,17,39.91027633319433,80,3.909136350713681,71.2012484443517,94651,60,55,37,78,197,0,8,84044,29325.967250971673,0.26280267258657064,46,1.5810820979757694,731,False,0.0,0,0.7890421938613742,11423.694865830643,0.13063600377447113,70.3636180675397,0,0,6,30,28,258,0.9663695356731936,14.901716515918123,10,24,10,3,16,4.637692350679118,0.8661617308149893,32,49,2.655696698924036,1,2,168838,2023-12-01,0.67,0.75,0.65,0.33
2024-01-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,1,24,12705,152460,0,20,15,20,4,0.676287561197212,144,14,16.50236164229363,50,4.934158340285974,64.33702298875765,0,0,136,92,0,0,0,10,94904,41503.66582057221,0.24798313963357071,49,1.8674537583628492,700,False,0.0,0,0.7890421938613742,11799.440903632876,0.1486021241906474,86.47719811572534,0,0,8,24,50,385,0.8697800135202817,1.8942906333303613,4,4,4,2,18,3.7450725988312374,0.9570780689660612,20,43,6.8339166055804945,2,0,158171,2023-12-01,0.68,0.75,0.47,2.0
2024-02-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,2,24,13098,157176,0,20,13,20,3,0.5979950841314592,89,40,39.85091376390897,55,4.31766707147081,78.36377702334785,0,0,154,26,0,0,0,3,72721,17010.06054699788,0.35505658140261004,48,1.3880172545426783,669,False,0.0,0,0.7890421938613742,10615.884732712415,0.2264339771463958,67.89319542612331,0,0,0,66,19,98,0.9931631530118917,2.927423588992463,8,8,8,7,2,4.265370418491251,0.8934459103184498,16,46,4.300186488090226,0,0,0,2023-12-01,0.17,0.65,0.35,0.0
2024-03-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,3,24,13954,167448,0,21,11,21,5,0.8408234781329268,180,15,20.27034854730817,67,4.237197570582692,72.22835369083171,0,0,177,19,0,0,0,4,79637,42506.85651281257,0.3032638871410931,65,1.4267772681668338,640,False,0.0,0,0.7890421938613742,13493.022195686295,0.2131257209266929,68.96973793735356,1,20,4,110,12,353,0.8928072595428487,1.4034446942628036,12,24,5,3,5,3.562490132310823,0.9706953724176395,28,32,5.558555688122226,2,2,106188,2023-12-01,0.11,0.52,0.88,0.67
2024-04-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,4,24,14937,179244,0,23,13,23,2,0.8451032574637996,265,21,11.973078664470998,53,4.195669655364389,82.67405310209183,0,0,119,3,0,0,0,5,64094,32031.337231873942,0.365982630972352,86,1.0727388364464083,609,False,0.0,0,0.7890421938613742,13317.483659123533,0.15861315868997533,86.38505247074369,3,30,8,162,23,427,0.9980171799663726,13.003026404451969,6,1,3,1,2,4.428915110044494,0.978574896616353,32,20,2.820679297077385,3,2,198926,2023-12-01,0.03,0.57,1.6,1.0
2024-05-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,5,24,15369,184428,983,22,13,22,3,0.8382223202765768,69,22,21.20440338601764,53,3.822962961857454,66.67749057697435,0,0,116,2,0,0,0,2,78871,37397.20436995901,0.42967369233227215,71,1.2829559502895438,579,False,0.0,0,0.7890421938613742,12665.055049074228,0.19550646775692015,93.33487476307155,0,0,7,54,5,77,0.8629142907166581,4.287239524524093,12,8,6,1,20,4.21958749439512,0.9597151033861206,24,33,1.3909465997310995,3,0,59741,2023-12-01,0.02,0.59,0.73,3.0
2024-06-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,6,24,14468,173616,0,24,18,24,3,0.7283050137125338,295,22,34.655480257810325,56,3.7625343386781265,60.46441722800302,0,0,162,92,0,0,0,0,0,0.0,0.43895688251851106,69,0.0,548,False,0.0,0,0.7890421938613742,12253.870814344617,0.1671983690675578,60.06820056478911,5,2,6,153,49,270,0.9687945659065852,11.017970531272827,14,1,6,6,4,4.397073615721954,0.9184386225276227,45,54,1.9833682942360993,2,2,194447,2023-12-01,0.57,0.75,0.83,0.67
2024-07-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,7,24,14823,177876,0,23,14,23,4,0.6337420880180329,138,23,8.791126560080528,70,4.020181619454194,66.08869560291926,0,0,166,86,0,0,0,1,167850,59069.80288070011,0.1912924475956054,90,2.83090467516697,518,False,0.0,0,0.7890421938613742,13771.94299143813,0.16761531169008834,78.87241277965157,5,10,0,97,37,490,0.978956731389516,9.750879332651992,12,8,10,3,20,3.7092819509345887,0.9724387330475573,28,45,1.4904603730191306,3,0,181434,2023-12-01,0.52,0.61,0.62,3.0
2024-08-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,8,24,15078,180936,0,24,16,24,3,0.4823509497184726,108,48,34.64863652166214,66,3.506060744688479,92.70768429536894,0,0,165,42,0,0,0,8,113536,58343.04132442271,0.3958082699614757,73,1.8824777821992307,487,False,0.0,0,0.7890421938613742,13802.459803099042,0.21247394726574248,84.07303297001714,0,0,3,173,46,252,0.8733551772322684,10.71519971291185,15,4,2,9,5,4.242804372433821,0.987376554391019,34,35,5.5348034235590635,2,0,192073,2023-12-01,0.25,0.67,0.97,2.0
2024-09-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,9,24,15559,186708,3456,26,13,26,4,0.4928570584493004,248,48,5.281462930761315,42,3.535258419992998,61.08841054404112,0,0,155,32,0,0,0,0,0,0.0,0.24006464334540722,94,0.0,456,False,0.0,0,0.7890421938613742,13613.863411674274,0.1455679913183941,81.67402212052924,3,40,0,183,36,36,0.9249992269869505,5.920957404632601,7,24,8,9,5,4.134052504099062,0.9380687076079455,37,51,6.967829899221425,3,0,177781,2023-12-01,0.21,0.5,0.73,3.0
2024-10-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,10,24,16105,193260,0,24,17,24,1,0.7578042448732958,286,11,22.91556508446597,46,4.315602430239865,62.903763902102654,0,0,126,95,0,0,0,5,91215,48487.65555980351,0.36121202600294844,102,1.4159422539583981,426,False,0.0,0,0.7890421938613742,13581.524795560415,0.16159106391849418,60.36028827677542,1,37,0,139,33,55,0.9253108916966989,7.484519689130604,14,24,10,1,10,4.378491592977217,0.9547324842029098,46,31,6.41357046894994,2,0,60437,2023-12-01,0.75,0.71,1.48,2.0
2024-11-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,11,24,15193,182316,359,26,13,26,2,0.6410730961197892,113,5,19.815969211489296,37,4.530211036892193,93.89976694664438,0,0,85,95,0,0,0,5,189053,104005.9746652316,0.29800531319245516,101,3.110856973606266,395,False,0.0,0,0.7890421938613742,14610.860484835433,0.24220617105624287,64.0631338473694,1,8,2,199,43,308,0.8535517302581265,7.946039252977512,15,24,2,9,13,4.45224799823185,0.8659492165803439,45,22,2.6734132365714514,3,0,67085,2023-12-01,1.12,0.5,2.05,3.0
2024-12-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,12,24,14938,179256,0,28,21,28,4,0.8533081201011976,274,13,7.566500359095832,72,4.036463880627887,74.04644405654798,0,0,62,20,0,0,0,10,153109,64916.70320730416,0.22890200498226226,53,2.56240795287187,365,False,0.0,0,0.7890421938613742,14850.95739354043,0.19843940457572434,80.37421788620912,0,0,8,20,19,123,0.8721080846715827,2.865007508195862,14,24,2,6,3,4.265294042841573,0.8518248130896158,48,37,4.513437101119129,0,1,0,2023-12-01,0.32,0.75,1.3,0.0
2025-01-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,13,24,17148,205776,0,26,14,26,1,0.6373797762329707,172,18,6.556162639939982,45,4.7908785285099125,88.04288519527492,0,0,181,49,0,0,0,2,184871,51056.44331010779,0.3029603678257822,53,2.695226848612083,334,False,0.0,0,0.7890421938613742,15356.680130850553,0.24848003907579375,62.540653309341586,1,15,6,170,28,500,0.8838013073369588,4.674558339189592,3,24,2,6,14,3.5414978548058014,0.9507483971042505,38,45,3.6989700320260157,1,2,83377,2023-12-01,0.27,0.54,0.84,0.33
2025-02-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,14,24,16403,196836,0,29,21,29,1,0.4786425629308097,203,38,15.23087320378527,62,4.833116211815161,82.61143360671022,0,0,59,98,0,0,0,8,32240,20075.352287650752,0.38311440455667034,50,0.4913735292324575,303,False,0.0,0,0.7890421938613742,14334.651013231305,0.15899010145757364,76.25774825182438,2,19,8,164,25,490,0.8962212795638057,14.27894320025121,11,24,8,10,19,4.885180998766986,0.9407807226471698,23,50,3.022451538934753,3,1,189654,2023-12-01,1.66,0.72,0.46,1.5
2025-03-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,15,24,16744,200928,0,29,22,29,3,0.6972169090565961,108,25,44.63371254255844,46,4.443682058917861,92.69563037524962,0,0,101,41,0,0,0,3,97817,49945.65921583065,0.27346177312401415,78,1.460478380315337,275,False,0.0,0,0.7890421938613742,15396.980392981935,0.20045269354333484,66.59234744974219,4,50,2,186,23,117,0.9530655071355175,6.060817152088094,11,8,5,8,20,4.280169019551004,0.867581614916689,33,60,2.4821627828061796,2,0,180273,2023-12-01,0.41,0.76,0.55,2.0
2025-04-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,16,24,16640,199680,26,29,19,29,3,0.47316995879533036,205,9,13.616641936628122,75,3.906110740443512,79.88662850907275,0,0,180,48,0,0,0,7,129212,98311.02918576985,0.31519325580503854,80,1.9412860576923077,244,False,0.0,0,0.7890421938613742,15013.002064470094,0.16307397916822508,69.29954217213955,3,40,7,162,11,263,0.9155758344235473,5.383987722338936,5,4,3,6,3,3.561551923086957,0.8605419970423236,21,55,4.211335820037766,1,0,160956,2023-12-01,0.27,0.66,0.38,1.0
2025-05-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,17,24,16466,197592,0,31,24,31,5,0.7597859787835695,122,32,13.071292494255776,66,3.589819826295854,63.90012142670308,0,0,198,28,0,0,0,5,71960,20941.92423474092,0.3161130746844113,85,1.0925543544273046,214,False,0.0,0,0.7890421938613742,15683.37505079272,0.12577635028106382,93.82398995667083,3,13,8,167,6,102,0.8636766626364443,11.366385523958888,7,24,3,2,9,4.768073403161789,0.8831460229032015,44,59,1.9938553523369957,1,0,123261,2023-12-01,0.14,0.77,0.75,1.0
2025-06-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,18,24,16473,197676,0,29,21,29,4,0.62308260281901,109,11,40.974981619208066,49,4.15278992332113,90.13133377574437,0,0,153,52,0,0,0,9,109657,23446.41604222709,0.3795167511814609,71,1.6641929217507436,183,False,0.0,0,0.7890421938613742,16083.59904951074,0.1737279740385528,87.63557151429455,4,21,5,15,36,279,0.9423456751419984,12.735065342416261,12,4,7,3,4,4.401430321897638,0.9548393268323822,39,30,5.728419709384723,1,0,132368,2023-12-01,0.34,0.72,1.3,1.0
2025-07-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,19,24,17328,207936,0,30,20,30,4,0.6348565122509564,56,48,45.02221439713403,75,3.9360182199454226,68.08134170830654,0,0,56,31,0,0,0,9,100487,41773.68624815029,0.1561482365972343,100,1.449777816251154,153,False,0.0,0,0.7890421938613742,16372.112971098179,0.23637820529655124,63.131131681112066,2,22,3,78,28,486,0.9995648621691678,7.6994305119914905,5,4,10,10,18,4.715213230204347,0.9768853821265995,39,43,1.2878711563666272,1,0,91616,2023-12-01,0.55,0.67,0.91,1.0
2025-08-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,20,24,16930,203160,0,32,18,32,1,0.47451466952693766,86,32,14.811619177955393,33,3.8755866782284007,78.38388541803027,0,0,98,23,0,0,0,3,34188,19574.913403589067,0.3217827148466302,67,0.5048434731246308,122,False,0.0,0,0.7890421938613742,14519.990772167743,0.1705372545220138,74.81424038352273,1,15,0,60,43,384,0.8615571201600679,11.819708387711229,7,4,10,2,16,4.3301579813755335,0.9053395886606073,26,29,4.201944050139938,1,0,52292,2023-12-01,0.23,0.56,0.9,1.0
2025-09-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,21,24,17755,213060,0,31,20,31,3,0.4284250356026205,84,15,4.223845463820375,47,4.2698688635226985,60.72512859502403,0,0,73,19,0,0,0,9,83210,39728.042716899945,0.28648324722456564,59,1.171641791044776,91,True,0.713429691256693,1,0.7890421938613742,16477.123361296537,0.21317704212919647,62.34759106785037,3,8,0,83,34,290,0.9698257079235724,10.485355798599269,9,24,10,8,18,4.030903228965231,0.9408275741086958,40,36,4.140822497168337,3,0,181898,2023-12-01,0.26,0.65,1.11,3.0
2025-10-01,Client_Q,Healthcare,Mid-Market,Channel Partner,Partner_4,22,24,19319,231828,0,31,18,31,1,0.5492210891676552,204,31,19.598324934344244,32,3.8103395187119067,80.99293760817505,0,0,135,38,0,0,0,3,124173,82580.41358228047,0.3751042510878373,102,1.6068766499301206,61,True,0.8651971786501251,5,0.7890421938613742,15995.53355654241,0.2190640788174854,73.8726270091326,1,1,3,122,21,269,0.90988587789202,10.980463896042599,8,4,9,3,15,4.939427540280069,0.8868049010050209,24,60,6.5364803568103085,2,1,63924,2023-12-01,0.28,0.58,0.4,1.0
2023-12-01,Client_R,Retail,Mid-Market,Inside Sales,,0,24,3451,41412,0,95,56,95,3,0.6533587782306425,52,11,8.71319528102528,60,3.601633485620645,71.60083298960161,83608,36,95,65,99,60,0,0,0,0.0,0.25021227925683076,103,0.0,731,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,2,39,5,82,28,46,0.970183593985063,9.198696298347182,10,24,8,9,3,4.499480025239004,0.9321984619595085,47,24,6.991867183214253,1,0,149070,2023-12-01,0.68,0.59,1.96,1.0
2024-01-01,Client_R,Retail,Mid-Market,Inside Sales,,1,24,3397,40764,0,100,54,100,3,0.8574974074823195,73,44,19.658918639160333,76,4.583815279996448,69.34870470343755,0,0,96,50,0,0,0,0,0,0.0,0.2083480337672886,117,0.0,700,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,1,26,2,119,40,310,0.888272182260185,13.8249976407634,3,1,4,1,10,4.590856903970218,0.9680518229299289,29,49,6.4908041200577,1,2,179363,2023-12-01,0.52,0.54,0.59,0.33
2024-02-01,Client_R,Retail,Mid-Market,Inside Sales,,2,24,3321,39852,0,103,77,103,3,0.8778342133630952,116,41,27.694154956970856,51,4.425197531222424,94.2810346784001,0,0,124,94,0,0,0,8,50789,30506.46956798253,0.40060759644932475,120,3.8233212887684433,669,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,4,43,4,162,20,135,0.9722397782156897,7.074227130171236,7,8,10,5,17,4.959141717004889,0.998696935256618,18,57,2.802054947689494,2,0,88789,2023-12-01,0.76,0.75,0.32,2.0
2024-03-01,Client_R,Retail,Mid-Market,Inside Sales,,3,24,3675,44100,0,108,83,108,3,0.8630258161522345,228,39,25.268808221054623,44,4.821119233476111,68.705830583365,0,0,142,52,0,0,0,4,31267,10802.639493096693,0.33691744315886574,53,2.1270068027210884,640,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,2,3,6,113,32,98,0.9121334349436768,14.697020668002494,8,8,3,5,9,4.2297799424727165,0.9996697781516546,40,57,2.284171420573489,3,0,125095,2023-12-01,0.37,0.77,0.7,3.0
2024-04-01,Client_R,Retail,Mid-Market,Inside Sales,,4,24,3536,42432,0,110,67,110,4,0.44143918715663194,71,10,38.624937712563494,51,3.7387880004716907,71.45000145413437,0,0,78,1,0,0,0,1,192814,113525.38491378458,0.44755118128215776,45,13.632211538461538,609,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,3,11,0,44,23,451,0.90501504802563,10.599263838329687,14,8,3,1,7,4.839319590215766,0.8995212608202972,17,57,1.4940747464381752,0,2,0,2023-12-01,0.01,0.61,0.3,0.0
2024-05-01,Client_R,Retail,Mid-Market,Inside Sales,,5,24,3443,41316,2330,115,91,115,2,0.4537692355637636,201,23,30.310013908856302,80,3.754901586812617,73.68024568145485,0,0,58,67,0,0,0,1,131198,73956.3965065952,0.22799466660036305,110,9.526430438571014,579,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,0,0,7,165,19,372,0.892554553633966,6.5075086946054554,8,4,9,8,13,4.927556870604409,0.8959598138484954,40,46,5.841795188061763,1,1,135618,2023-12-01,1.16,0.79,0.87,0.5
2024-06-01,Client_R,Retail,Mid-Market,Inside Sales,,6,24,3646,43752,0,112,75,112,3,0.45885906945049754,77,33,7.801048166074109,75,3.732828617507193,62.78085941118138,0,0,58,92,0,0,0,5,161852,55604.64841612607,0.29447902910858725,97,11.097915523861767,548,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,0,0,8,196,42,174,0.9906154297766583,3.936806295352093,10,1,7,3,14,3.787232905757639,0.8599083025555077,17,36,3.337354415054432,3,1,154199,2023-12-01,1.59,0.67,0.47,1.5
2024-07-01,Client_R,Retail,Mid-Market,Inside Sales,,7,24,4088,49056,1344,120,94,120,4,0.6111741999477327,130,41,41.93415770078705,58,3.699354881224571,71.44178644630941,0,0,41,23,0,0,0,1,137636,99829.12166159958,0.2503668803308184,50,8.417074363992173,518,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,1,15,8,164,36,162,0.9860960344250373,11.090981457584954,9,1,2,6,12,4.700312937962378,0.9059535838706566,15,26,3.8967901962206373,1,0,88746,2023-12-01,0.56,0.78,0.58,1.0
2024-08-01,Client_R,Retail,Mid-Market,Inside Sales,,8,24,3857,46284,322,120,74,120,5,0.6643675803900922,201,44,44.622598500269106,77,4.616078687887428,69.57061122045232,0,0,151,25,0,0,0,8,86072,45039.35605516904,0.3767320732543685,50,5.578947368421052,487,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,2,21,0,114,42,341,0.9947628626136165,1.8791785288098883,9,24,5,6,20,3.834349316909216,0.8897050756591736,17,34,5.010593365328629,2,1,119564,2023-12-01,0.17,0.62,0.5,1.0
2024-09-01,Client_R,Retail,Mid-Market,Inside Sales,,9,24,3708,44496,4477,118,73,118,1,0.6150053793481132,295,9,38.90999416225445,44,4.92801288315848,75.72374763611182,0,0,177,35,0,0,0,8,177777,119607.70807797633,0.3806702582543604,51,11.986043689320388,456,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,3,37,3,146,47,302,0.8931335707526745,2.622203230658727,6,24,10,6,7,4.317594881982757,0.8800385616878547,42,25,2.9726489773471494,1,1,55423,2023-12-01,0.2,0.62,1.68,0.5
2024-10-01,Client_R,Retail,Mid-Market,Inside Sales,,10,24,3836,46032,0,130,91,130,3,0.6077878235349858,281,32,11.388293069164769,76,3.8872898277158585,83.01100086592943,0,0,132,20,0,0,0,8,191287,101230.68734889948,0.17057693096151744,64,12.466566736183525,426,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,0,0,0,71,9,418,0.9655509164122044,11.61827049569111,7,4,3,8,12,3.6821585651538866,0.9648999689167641,49,49,4.064677586649247,3,2,122954,2023-12-01,0.15,0.7,1.0,1.0
2024-11-01,Client_R,Retail,Mid-Market,Inside Sales,,11,24,4351,52212,1329,125,69,125,2,0.8724703589464572,235,6,43.90231695799882,35,4.029860245172663,73.57582385265131,0,0,62,79,0,0,0,8,190756,99362.04120078313,0.2936071067849849,89,10.960468857733854,395,False,0.0,0,0.7886935960894342,0.0,0.0,0.0,0,0,5,109,32,73,0.9710912557457608,11.862070391813903,9,4,4,4,17,4.660195070352641,0.9621601514861227,19,34,6.007066994474488,3,2,170023,2023-12-01,1.27,0.55,0.56,1.0
